Time;Atm_pressure;Temperature;Humidity;Displacement
2017-05-20 08:30;1014.07000732;20.77000046;64.31999969;2.657262823941
2017-05-20 08:45;1014.07000732;21.02000046;67.30000305;3.25499228005323
2017-05-20 09:00;1013.92999268;21.29999924;64.30000305;2.88044346289242
2017-05-20 09:15;1014.07000732;21.53000069;60.5;2.34784379966334
2017-05-20 09:30;1014.29998779;21.70000076;65.34999847;3.25453650616371
2017-05-20 09:45;1014.15002441;21.54999924;66.25;3.33097131880065
2017-05-20 10:00;1014.15002441;21.96999931;65.59999847;3.41863293586113
2017-05-20 10:15;1014.38000488;21.39999962;67.84999847;3.53819372672582
2017-05-20 10:30;1014.38000488;21.12999916;67.84999847;3.4095708282442
2017-05-20 10:45;1014.59997559;20.81999969;68.55000305;3.38706116869754
2017-05-20 11:00;1014.59997559;20.45000076;69.73000336;3.40305828682182
2017-05-20 11:15;1014.67999268;19.89999962;71.52999878;3.43053542328955
2017-05-20 11:30;1014.67999268;19.22999954;72.94999695;3.33443366580034
2017-05-20 11:45;1014.9699707;19.04999924;74.09999847;3.43312755625757
2017-05-20 12:00;1014.90002441;18.75;75.81999969;3.54129796624871
2017-05-20 12:15;1015.04998779;18.82999992;75.15000153;3.4875987079643
2017-05-20 12:30;1015.04998779;18.57999992;75.27999878;3.39046695306804
2017-05-20 12:45;1015.20001221;17.96999931;76.51999664;3.29308755602048
2017-05-20 13:00;1015.20001221;17.87000084;78.37999725;3.50449594266986
2017-05-20 13:15;1015.34997559;17.85000038;76.55000305;3.24926988081376
2017-05-20 13:30;1015.27001953;17.46999931;78.16999817;3.29591187061231
2017-05-20 13:45;1015.34997559;17.5;77.12999725;3.17223238179056
2017-05-20 14:00;1015.5;17.28000069;79.12000275;3.34701220218472
2017-05-20 14:15;1015.57000732;16.71999931;80.58000183;3.290139188112
2017-05-20 14:30;1015.5;16.53000069;81.44999695;3.31427080572995
2017-05-20 14:45;1015.79998779;16.21999931;82.56999969;3.33014777339832
2017-05-20 15:00;1015.65002441;16.31999969;81.44999695;3.2272156278369
2017-05-20 15:15;1015.79998779;16.45000076;81.69999695;3.32272385205118
2017-05-20 15:30;1015.88000488;16.29999924;82.30000305;3.33510999547407
2017-05-20 15:45;1015.88000488;16.64999962;80.47000122;3.25751063983672
2017-05-20 16:00;1015.88000488;16.39999962;80.62000275;3.16664511344744
2017-05-20 16:15;1016.09997559;16.17000008;82.12000275;3.263824582383
2017-05-20 16:30;1016.33001709;15.94999981;81.73000336;3.12869138296368
2017-05-20 16:45;1016.33001709;15.67000008;83.06999969;3.17205956082338
2017-05-20 17:00;1016.40002441;15.5;83.75;3.1837246089146
2017-05-20 17:15;1016.4699707;15.5;83.05000305;3.10219430873933
2017-05-20 17:30;1016.70001221;15.39999962;83.05000305;3.06899727268722
2017-05-20 17:45;1017;15.39999962;82.30000305;2.99141402600824
2017-05-20 18:00;1017.29998779;15.44999981;82.06999969;2.99712368552764
2017-05-20 18:15;1017.38000488;15.39999962;82.65000153;3.04900200608844
2017-05-20 18:30;1017.75;15;84.98000336;3.17063635153114
2017-05-20 18:45;1017.83001709;14.72999954;86.5;3.23519561622145
2017-05-20 19:00;1017.90002441;14.52000046;88.94999695;3.42793491586212
2017-05-20 19:15;1018.13000488;14.13000011;92.58000183;3.67310286286179
2017-05-20 19:30;1018.13000488;13.85000038;94.75;3.7860602842552
2017-05-20 19:45;1018.20001221;13.72999954;95.65000153;3.83246599114179
2017-05-20 20:00;1018.41998291;13.57999992;96.5;3.86498245296621
2017-05-20 20:15;1018.65002441;13.52000046;97.40000153;3.94385601105684
2017-05-20 20:30;1018.5;13.47999954;97.65000153;3.9460071351418
2017-05-20 20:45;1018.65002441;13.44999981;97.94999695;3.97049162011997
2017-05-20 21:00;1018.5;13.36999989;97.98000336;3.9304949587993
2017-05-20 21:15;1018.65002441;13.35000038;98.55000305;3.98819893011517
2017-05-20 21:30;1018.79998779;13.36999989;98.40000153;3.98770312703237
2017-05-20 21:45;1018.79998779;13.27000046;98.59999847;3.96268086788186
2017-05-20 22:00;1018.95001221;13.27000046;98.40000153;3.94769371029298
2017-05-20 22:15;1018.95001221;13.25;98.40000153;3.9384865902616
2017-05-20 22:30;1018.95001221;13.10000038;98.34999847;3.8645842874114
2017-05-20 22:45;1018.79998779;13;98.30000305;3.80779615001642
2017-05-20 23:00;1018.7199707;12.97999954;98.44999695;3.81108496276528
2017-05-20 23:15;1018.79998779;12.97999954;98.44999695;3.81440313746118
2017-05-20 23:30;1018.95001221;12.94999981;98.51999664;3.81436376509082
2017-05-20 23:45;1018.79998779;12.86999989;98.44999695;3.76487456324453
